-95.25,583594.1415086545
-94.5,526797.1276221848
-93.75,451196.5252906645
-93.,360421.4344261264
-92.25,258814.7428128715
-91.5,150790.6210451481
-90.75,40815.402902286194
-90.,-67108.50559600734
-89.25,-169046.71733260094
-88.5,-261956.10702584242
-87.75,-343128.6076175157
-87.,-410126.02857020096
-86.25,-461061.2131759248
-85.5,-494310.03138856444
-84.75,-508925.4601288893
-84.,-504354.30466450244
-83.25,-480419.6163281248
-82.5,-437771.90069926565
-81.75,-377298.4236154849
-81.,-300810.9354058067
-80.25,-210335.04404092
-79.5,-108720.38086027958
-78.75,784.970186130451
-78.,114430.39128175387
-77.25,227936.98675159502
-76.5,336934.63248374726
-75.75,436636.7912413418
-75.,522643.08084085153
-74.25,590516.9160484177
-73.5,636904.9220306095
-72.75,659417.8201360264
-72.,656740.0192227477
-71.25,628958.4392656354
-70.5,577597.5695549684
-69.75,505437.36295148474
-69.,416045.79980664235
-68.25,313718.87849903264
-67.5,202954.75232699828
-66.75,88258.61136601635
-66.,-25818.140993237666
-65.25,-135204.7455407448
-64.5,-236195.35432073983
-63.75,-325499.95263218397
-63.,-400307.4063239931
-62.25,-458341.4398182318
-61.5,-497772.675377416
-60.75,-517511.4016815454
-60.,-516913.38730501116
-59.25,-495800.2869793463
-58.5,-454604.3713503663
-57.75,-394401.0698909765
-57.,-316845.14670032234
-56.25,-224149.06388110673
-55.5,-119304.07016378181
-54.75,-5758.334732138092
-54.,112395.72794216314
-53.25,230798.2955356616
-52.5,344846.9003653897
-51.75,449830.5363542928
-51.,541011.0471759462
-50.25,614178.0701793437
-49.5,665697.5636831002
-48.75,692855.9999167806
-48.,694179.8765461029
-47.25,669555.7593765933
-46.5,620328.8190629927
-45.75,549196.3447795708
-45.,459622.4540639753
-44.25,355924.17347261833
-43.5,242687.21930230723
-42.75,124607.0248662434
-42.,6251.9055908323135
-41.25,-108039.46598724021
-40.5,-214362.90740338014
-39.75,-309111.11530342314
-39.,-389244.43934000056
-38.25,-452293.78336311755
-37.5,-496414.0550963708
-36.75,-520284.2252905096
-36.,-523125.0902158091
-35.25,-504791.1312335042
-34.5,-465631.3756917153
-33.75,-406572.320555444
-33.,-329459.9217552046
-32.25,-236461.21560017797
-31.5,-130612.72903553322
-30.75,-15409.510283181582
-30.,104983.64014269815
-29.25,226122.06507068258
-28.5,343357.1195338863
-27.75,451945.50788265286
-27.,547225.7451907604
-26.25,624693.2792166577
-25.5,680555.5878404484
-24.75,711885.1359756136
-24.,716930.3373065154
-23.25,695405.1200935997
-22.5,648481.224544198
-21.75,578791.075432393
-21.,489807.1779378082
-20.25,385795.7366873605
-19.5,271400.5248676844
-18.75,151369.45712617727
-18.,30377.548707428505
-17.25,-87178.31153348261
-16.5,-197090.85667612738
-15.75,-295711.655474761
-15.,-379722.89509724925
-14.25,-446486.73268772906
-13.5,-493719.255317884
-12.75,-520019.51977619244
-12.,-524830.8693211266
-11.25,-508012.94993402954
-10.5,-469918.57920424035
-9.75,-411593.8657973746
-9.,-334640.52757340804
-8.25,-241383.16219313483
-7.5,-134832.48817217894
-6.75,-18461.439384202662
-6.,103750.24757832875
-5.25,227326.9513547495
-4.5,347772.15033210407
-3.75,460439.6776459519
-3.,560607.7969127245
-2.25,643731.1932812381
-1.5,705965.5089111481
-0.75,744150.0208519808
0.,756472.4629059285
0.75,744150.0208519808
1.5,705965.5089111481
2.25,643731.1932812381
3.,560607.7969127245
3.75,460439.6776459519
4.5,347772.15033210407
5.25,227326.9513547495
6.,103750.24757832875
6.75,-18461.439384202662
7.5,-134832.48817217894
8.25,-241383.16219313483
9.,-334640.52757340804
9.75,-411593.8657973746
10.5,-469918.57920424035
11.25,-508012.94993402954
12.,-524830.8693211266
12.75,-520019.51977619244
13.5,-493719.255317884
14.25,-446486.73268772906
15.,-379722.89509724925
15.75,-295711.655474761
16.5,-197090.85667612738
17.25,-87178.31153348261
18.,30377.548707428505
18.75,151369.45712617727
19.5,271400.5248676844
20.25,385795.7366873605
21.,489807.1779378082
21.75,578791.075432393
22.5,648481.224544198
23.25,695405.1200935997
24.,716930.3373065154
24.75,711885.1359756136
25.5,680555.5878404484
26.25,624693.2792166577
27.,547225.7451907604
27.75,451945.50788265286
28.5,343357.1195338863
29.25,226122.06507068258
30.,104983.64014269815
30.75,-15409.510283181582
31.5,-130612.72903553322
32.25,-236461.21560017797
33.,-329459.9217552046
33.75,-406572.320555444
34.5,-465631.3756917153
35.25,-504791.1312335042
36.,-523125.0902158091
36.75,-520284.2252905096
37.5,-496414.0550963708
38.25,-452293.78336311755
39.,-389244.43934000056
39.75,-309111.11530342314
40.5,-214362.90740338014
41.25,-108039.46598724021
42.,6251.9055908323135
42.75,124607.0248662434
43.5,242687.21930230723
44.25,355924.17347261833
45.,459622.4540639753
45.75,549196.3447795708
46.5,620328.8190629927
47.25,669555.7593765933
48.,694179.8765461029
48.75,692855.9999167806
49.5,665697.5636831002
50.25,614178.0701793437
51.,541011.0471759462
51.75,449830.5363542928
52.5,344846.9003653897
53.25,230798.2955356616
54.,112395.72794216314
54.75,-5758.334732138092
55.5,-119304.07016378181
56.25,-224149.06388110673
57.,-316845.14670032234
57.75,-394401.0698909765
58.5,-454604.3713503663
59.25,-495800.2869793463
60.,-516913.38730501116
60.75,-517511.4016815454
61.5,-497772.675377416
62.25,-458341.4398182318
63.,-400307.4063239931
63.75,-325499.95263218397
64.5,-236195.35432073983
65.25,-135204.7455407448
66.,-25818.140993237666
66.75,88258.61136601635
67.5,202954.75232699828
68.25,313718.87849903264
69.,416045.79980664235
69.75,505437.36295148474
70.5,577597.5695549684
71.25,628958.4392656354
72.,656740.0192227477
72.75,659417.8201360264
73.5,636904.9220306095
74.25,590516.9160484177
75.,522643.08084085153
75.75,436636.7912413418
76.5,336934.63248374726
77.25,227936.98675159502
78.,114430.39128175387
78.75,784.970186130451
79.5,-108720.38086027958
80.25,-210335.04404092
81.,-300810.9354058067
81.75,-377298.4236154849
82.5,-437771.90069926565
83.25,-480419.6163281248
84.,-504354.30466450244
84.75,-508925.4601288893
85.5,-494310.03138856444
86.25,-461061.2131759248
87.,-410126.02857020096
87.75,-343128.6076175157
88.5,-261956.10702584242
89.25,-169046.71733260094
90.,-67108.50559600734
90.75,40815.402902286194
91.5,150790.6210451481
92.25,258814.7428128715
93.,360421.4344261264
93.75,451196.5252906645
94.5,526797.1276221848
95.25,583594.1415086545
